Textbox13,status,name_th,address_th,address_additional_th,amphur_th,province_th,region_th,contact_name,contact_admin,contact_email,owner_name,telephone,fax,name_eng,address_eng,amphur_eng,province_eng,region_eng,service_type,service_product_group,service_product_category,service_area,home_service,brand,working_day,working_time,service_center_for,receipt_job_via,conditional_selling,ar_code,ap_code,history_note,remarks,name,tambon_th
Search : ,Active,บริษัท ไฮเทคเซ็นเตอร์ สกลนคร จำกัด สำนักงานใหญ่,1117/3 ถนนรอบเมือง ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,,เมืองสกลนคร,สกลนคร,ตะวันออกเฉียงเหนือ,,ฝน 092-0913339,service.095454@gmail.com,นายปรเมศร์ ฉัตรภูวดล,042-730798 ต่อ 111,-,"HI TECH CENTER CO., LTD. (HEAD OFFICE)","1117/3 Rop Mueang Rd., That Choeng Chum, Mueang Sakon Nakhon, Sakon Nakhon 47000",Mueang Sakon Nakhon,Sakon Nakhon,,ศูนย์บริการและตัวแทนจำหน่าย,"HA,SHA,AIR,*INSTALLATION,*REPAIR","REFRIGERATOR,WASHER,AIR COOLER(พัดลมไอเย็น),RICE COOKER,HOTPOT,WATER HEATER,MICRO WAVE,AIR CONDITION,Wall Type,Celling&Floor Type,Cassette Type,Floor Standing,Chest Freezer (ตู้แช่)",จ.สกลนคร,มี,ALL,จันทร์ - อาทิตย์,,"HITACHI,SHARP,SUMSUNG",E-Mail,20%,M9044886,M90448860001,,,,ธาตุเชิงชุม
Search : ,Active,เอวี-แม็ชอิเล็กทรอนิคส์,172 ถ.เทศบาล 1 ต.ในเมือง อ.เมืองสุรินทร์ จ.สุรินทร์ 32000,,เมืองสุรินทร์,สุรินทร์,ตะวันออกเฉียงเหนือ,เอวี-แม็ชอิเล็กทรอนิคส์,คุณศตวรรษ,av172@hotmail.com,นายศตวรรษ ผ่องใส(081-3901858),044-713212,044-530165,AV Max Electronics,"172 Tassaban1 Rd.T.Naimueang A.Mueang Surin, Surin 32000",Mueang Surin,Surin,,ศูนย์บริการ,"AV,HA,SHA","LCDTV,REFRIGERATOR,WASHER","ใน อ.เมือง แลพื้นที่ใกล้เคียง, อ.ปราสาท, อ.จอมพระ",มี,TOSHIBA,จันทร์-เสาร์,08.00-17.30 น.,"HAIER,SHARP,SUMSUNG,TLC",E-Mail,20% เงินสด,1772,1409,​ศูนย์แจ้ง สลับเบอร์ 044-713212 จากแฟกซ์ เป็นเบอร์โทร / 044-530165 จากเบอร์โทรเป็นเบอร์แฟกซ์.. 21/8/2017,"

ตู้เย็นไม่มีHome Service ทำระบบน้ำยาไม่ได้

Home service อาจจะช้า เนื่องจากช่างมี 1 ทีม 5 คน ซ่อมได้ทุกหมวด ",,ในเมือง
Search : ,Active,โอที เซอร์วิส เซ็นเตอร์ บจก.,195 ถ.หนองดุม ต.ในเมือง อ.เมืองสุรินทร์ จ.สุรินทร์ 32000,,เมืองสุรินทร์,สุรินทร์,ตะวันออกเฉียงเหนือ,,คุณศิรินุช,otsurin.svc@gmail.com;,นายอวยชัย ดวงดี (089-9492963) คุณนุชนารถ ภรรยา,089-9491593,-,"OT Service Center Co.,Ltd.","195 Nongdum Rd.T.Naimueang A.Mueang Surin, Surin 32000",Mueang Surin,Surin,,ศูนย์บริการ,"AV,HA,SHA","LCDTV,REFRIGERATOR(R600a),WASHER,FAN,RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,MICRO WAVE","เขตเทศบาล,อ.เมือง,อ.ปราสาท,อ.จอมพระ,อ.เขวาสินรินทร์,อ.ศีขรภูมิ ระยะทางรวมไม่เกิน 150 ก.ม",มี,TOSHIBA,จันทร์-เสาร์,08.00-17.00 น.,"HITACHI,PANASONIC,SHARP,TLC",E-Mail,ลด 20% เงินสด,2717,1341,"15/11/2016 ​ยานพาหนะ : รถยนต์ 1 คัน รถจักรยานยนต์ , ทีมช่างบริการ : 1 ทีม นายจักรี พูนดังหวัง , นายโกสุม สมัครสมาน
ศูนย์ยังไม่ส่ง bank guarranty
10-10-2017 แจ้ง เปลี่ยนชื่อบริษัท :โอที อิเลคทรอนิคส์เปลี่ยนเป็น บริษัท โอที เซอร์วิส เซ็นเตอร์ จำกัด ที่อยู่เ","
ไม่มี Home service    ",,ในเมือง
Search : ,Active,ชัยโทรทัศน์ (หจก.),707 ม.19 ต.นอกเมือง อ.เมือง จ.สุรินทร์ 32000,,เมืองสุรินทร์,สุรินทร์,ตะวันออกเฉียงเหนือ,,"คุณตั๊ก ประสานงานกับลูกค้า 086-4607349,044-514-525 ต่อ 103 /คุณจุ๋ม (บุศรินทร์) ดูเรื่องเคลมทั้งหมด และภาพรวมศูนย์บริการ",service.chaigroup@gmail.com,นายวิกรม นิธิอภิญญาสกุล,"044-514525 ต่อ 201,203, 044-511151","04451-5514, 044-518323","CHAI T.V.LTD.,PART.",707 Moo 19 T.Nokmueang A.Mueangsurin Surin 32000,Mueang Surin,Surin,,ศูนย์บริการและตัวแทนจำหน่าย,"HA,SHA,AIR,*INSTALLATION,*REPAIR","REFRIGERATOR(R600a),WASHER,FAN,RICE COOKER,HOTPOT,WATER HEATER,MICRO WAVE,AIR CONDITION","จ.บุรีรัมย์ , จ.สุรินทร์ , จ.ศรีสะเกษ",มี,ALL,จันทร์ - อาทิตย์,8.00 - 18.00 น.,"HAIER,PANASONIC",,20%,1245,2949,"     เนื่องจาก อีเมล ศูนย์บริการ ชัยโทรทัศน์ บัญชี service_chaitv@outlook.co.th  เกิดปัญหา ไม่สามารถตอบ/ส่งอีเมลออกได้ จึงมีความจำเป็นจะต้องใช้อีเมลใหม่ในการติดต่อคือ service.chaigroup@gmail.com ในการรับ/ส่งอีเมล ตั้งแต่วันที่ 28/06/2024 เป็นต้นไป
    ทั้งนี้สามารถติดต่อศูนย์บริการ ชัยโทรทัศน์ ได้ที่ช่องทางใหม่ ดังนี้
Email : service.chaigroup@gmail.com
Tel: 044-514525 Ext.202,203

ชื่อเดิม ชัยโทรทัศน์​
chaissk.thaigroup@gmail.com (อีเมล์ ชัยฯ ศรีสะเกษ) ซ่อม HA
17/6/16 ยกเลิกorawan_ruadreo@hotmail.com /
15/11/2016 คุณเต้ย ลาออก/คุณตุ้ม ดูแลงานส่งเครื่องซ่อมเข้าบริษัทฯ /คุณเหมี่ยว ต่อ 205 ดูแลเรื่องอะไหล่ / คุณริม ผู้จัดการร้านดูเรื่",   ,,นอกเมือง
Search : ,Active,ร้านแสงทองการไฟฟ้า,377 ม.2 ต.กังแอน อ.ปราสาท จ.สุรินทร์ 32140,377 ม.2 ต.กังแอน อ.ปราสาท จ.สุรินทร์ 30411,ปราสาท,สุรินทร์,ตะวันออกเฉียงเหนือ,,ดวงดาว กองสุข /ทัศนีย์ (ตั๊ก),saengthong_prasat@hotmail.com,นาย สำราญ จินดาศรี,"044-552039,081-3906135,0853098535",,Saengthongkanfaifha,"377 Moo 2 ,Kan-an, Prasat,Surin 32140",Prasat,Surin,,ศูนย์บริการ;#ศูนย์บริการติดตั้งเครื่องปรับอากาศ,"AV,HA,SHA,AIR,*INSTALLATION,*REPAIR,*CLEAN","PLASMA,LCDTV,CTV,PJTV,DVD,REFRIGERATOR,REFRIGERATOR(R600a),WASHER,FAN,AIR COOLER(พัดลมไอเย็น),RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,MICRO WAVE,PUMP,AIR CONDITION,Wall Type,Celling&Floor Type,Cassette Type,Floor Standing,Portab","สุรินทร์,ศรีสะเกษ,บุรีรัมย์,อำนาจเจริญ,อุบลราชธานี,ร้อยเอ็ด,ยโลธร",มี,Toshiba/ Comfee,ทุกวัน,8.00-17.00,"HITACHI,SHARP,TLC,ACONATIC",E-Mail,20%,M0002288,M00022880001,"​26.02.2020ศูนย์แจ้งเปลี่ยนที่อยู่ ใหม่ คือ377 หมู่ 2ตำบลกังแอน อำเภอปราสาทจังหวัดสุรินทร์ 32140  ที่อยู่เก่า
304/1 หมู่ที่ 2 ต.กังแอน อ.ปราสาท จ.สุรินทร์ 32140 ยกเลิก
15/05/2023 ศูนย์แสงทองการไฟฟ้าได้เปลี่ยนแปลงการจดทะเบียนภาษี เป็นการจดทะเบียนภาษีมูลค่าเพิ่ม ภพ.20  
 
 
 ",,,กังแอน
Search : ,Active,หจก.ภูรินทร์แอร์บ้าน เครื่องทำความเย็น หนองคาย,979/24 หมู่ที่ 7 ในเมือง เมืองหนองคาย หนองคาย 43000,194/8 ม.10 ถ.หนองคาย-โพนพิสัย ต.หาดคำ อ.เมือง จ.หนองคาย 43000,เมืองหนองคาย,หนองคาย,ตะวันออกเฉียงเหนือ,,คุณภานุมาศ 0 6 2 0 3 1 8 9 8 9 /ว่าที่ร้อยตรี ภูรินทร์ ภูครองทุ่ง,phurin394@gmail.com,ว่าที่ร้อยตรี ภูรินทร์ ภูครองทุ่ง,094-5241988,,"PHURINAIRBAN KHERUNGTAMKWAMYEN NONGKHAI LTD.,PART",979/24 Moo 7 Nai Mueang Mueang Nong Khai Nong Khai 43000,Mueang Nong Khai,Nong Khai,,ศูนย์บริการ;#ศูนย์บริการติดตั้งเครื่องปรับอากาศ,"HA,AIR,*INSTALLATION,*REPAIR","REFRIGERATOR,REFRIGERATOR(R600a),WASHER,AIR CONDITION,Wall Type,Celling&Floor Type,Cassette Type,Floor Standing,Portable Air,Water Dispenser(ตู้กดน้ำร้อนเย็น),Chest Freezer (ตู้แช่)","จังหวัดหนองคาย,อำเภอเมืองบึงกาฬ,อำเภอเพ็ญ,อำเภอบ้านดุง จังหวัด อุดรธานี จ.บึงกาฬ",มี,ALL,จันทร์-เสาร์,8.00-17.00,,E-Mail,20%,M0003136,M00031360001,"กค 2024
ศูนย์แจ้งเปลี่ยนที่อยู่
ยกเลิก  194/8 ม.10 ถ.หนองคาย-โพนพิสัย ต.หาดคำ อ.เมือง จ.หนองคาย 43000
",,,
Search : ,Active,เอส ดับบลิว อิเล็กทรอนิกส์ โดย นายไสว ค่อมสิงห์,345 หมู่ที่ 6 ต.ด่านช้าง อ.นากลาง จ.หนองบัวลำภู 39170,,นากลาง,หนองบัวลำภู,ตะวันออกเฉียงเหนือ,,คุณไสว ค่อมสิงห์ 062-6625394,skyworth.sawai@gmail.com,นายไสว ค่อมสิงห์ 062-6625394,062-6625394,-,SW Electronics By Mr.Sawai Khomsing,"345 Moo 6, Dan Chang, Na Klang, Nong Bua Lamphu 39170",Na Klang,Nong Bua Lam Phu,,ศูนย์บริการ,"HA,SHA,AIR","REFRIGERATOR,REFRIGERATOR(R600a),WASHER,FAN,AIR COOLER(พัดลมไอเย็น),RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,MICRO WAVE,AIR CONDITION,Wall Type,Water Dispenser(ตู้กดน้ำร้อนเย็น),Chest Freezer (ตู้แช่)",อ.นากลาง อ.เมืองหนองบัวลำภู อ.วังสะพุง จ.เลย,มี,TOSHIBA,จันทร์ - อาทิตย์,9.00-17.00,,E-Mail,20%,M8900167,M89001670001,​05-05-2022 ศูนย์แจ้งแก้ไข อีเมล swelectronics@gmail.com แก้เป็นswelectronics6556@gmail.com,"บัญชีไมโครซอฟพี่ถูกแฮ๊คของแจ้งยกเลิกอีเมล์ swelectronics6556@gmail.com นะครับ
  ขอเปลี่ยนมาใช้อีเมล์นี้นะครับ skyworth.sawai@gmail.com// 06 sep 2024",,ด่านช้าง
Search : ,Active,อุดรเครื่องเย็น (บจก.),455/21 ซ.บ้านหนองตุ 2 ม.3 ต.หมากแข้ง อ.เมืองอุดรธานี จ.อุดรธานี 41000,,เมืองอุดรธานี,อุดรธานี,ตะวันออกเฉียงเหนือ,,,jit4100@gmail.com ; udorncooling@gmail.com ; 1968engineering@gmail.com,นางวิจิตร ลิ่มวรพันธุ์,"042-204471,042-322959",042-211017,Udon Cooling,455/21 Soi.Bannongtu2 Moo.3 T.Makkang A.Muang Udonthani 41000,Mueang Udon Thani,Udon Thani,,ศูนย์บริการ,"HA,SHA,AIR,*INSTALLATION,*REPAIR,*CLEAN",,เฉพาะอำเภอ เมือง,มี,TOSHIBA,,,,,20% เครดิต Bank gurrantee,1799,1122,,"
   ​",,หมากแข้ง
Search : ,Active,วิมลอิเล็กทริค แอนด์เซอร์วิส,202 หมู่ที่ 9 ตำบลนิคมสงเคราะห์ อำเภอเมืองอุดรธานี จังหวัดอุดรธานี 41000,,เมืองอุดรธานี,อุดรธานี,ตะวันออกเฉียงเหนือ,,คุณสุมาลัย /คุณวิมล,wimolelectric-ud@hotmail.com,นายวิมล สีมาราช (081-7294106),088-3250569 คุณ สุมาลัย 081-7294106 คุณวิมล,,Wimol Electric & Service,"202 Moo 9  T.Nikhom Songkhro A.Mueang Udon Thani, Udon Thani 41000",Mueang Udon Thani,Udon Thani,์Northeast,ศูนย์บริการ,"AV,HA,SHA,AIR,*REPAIR","LCDTV,REFRIGERATOR,REFRIGERATOR(R600a),WASHER,FAN,RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,MICRO WAVE,AIR CONDITION",จ.อุดรธานี - (จ.หนองคาย จ.บีงกาฬ ประสานงานกับศูนย์ก่อนโอนงาน),มี,ALL,จันทร์-เสาร์,8.30-18.00,"HITACHI,HAIER,LG,PANASONIC,SHARP",E-Mail,20% เงินสด,2239,2378,"13/02/2024
ศูนย์บริการแจ้งเปลี่ยนที่อยู่ ยกเลิกที่อยู่
342 หมู่ที่ 5 ซอยบ้านหนองเตาเหล็ก ตำบลหมากแข้ง อำเภอเมืองอุดรธานี จังหวัดอุดรธานี 41000
6 Aug 15
​แจ้งเปลี่่ยนที่อยู่ใหม่เป็น342หมู่ที่5ซอยบ้านหนองเตาเหล็ก ตำบลหมากแข้ง อำเภอเมืองอุดรธานี จังหวัดอุดรธานี41000 Tel. 042-347957
--เรียน เจ้าหน้าที่ หรือผู้ที่เกี่ยวข้องเบอร์ร้านใช้ไม่ได้ต่อไปนี้ติดต่อทางเบอร์มือถือเลยนะค่ะ
088-3250569 (หนิง )081-7294106 พี่วิมล ค่ะขอบคุณค่ะ????   ​
ที่อยู่เดิม 458/1 ม.7 ถ.อำเภอ ต.หมากแข้ง อ.เมือง จ.อุดรธานี
18/1/16 ทำระบบน้ำยา R600 ของ LG, Hitashi มีเครื่องมือครบแล",,,
Search : ,Active,เอส.พี.บี.อิเล็คโทรนิคส์,3 ซ.แจ้งสนิท 15 ถ.แจ้งสนิท ต.ในเมือง อ.เมือง จ.อุบลราชธานี 34000,,เมืองอุบลราชธานี,อุบลราชธานี,ตะวันออกเฉียงเหนือ,,คุณสุธิดา,spb_electronics9999@hotmail.com,นายสุชาติ ไพเราะ 08 1496 3808,"08 1496 3808, 0 4535 5375",,S.P.B.Electronics,"3 JangsanitRoad,Nai Mueang,Mueang Ubon Ratchathani, Ubon Ratchathani 34000",Mueang Ubon Ratchathani,Ubon Ratchathani,,ศูนย์บริการ,"AV,HA,SHA,AIR,*INSTALLATION,*REPAIR,*CLEAN","LCDTV,REFRIGERATOR,WASHER,WATER HEATER,AIR CONDITION","อุบลราชธานี (อ.เมือง,เขื่องใน,ม่วงสามสิบ,เหล่าเสือโก้ก,ดอนมดแดง,ตาลสุม,ตระการพืชผล,ศรีเมืองใหม่,กุดข้าวปุ้น,เขมราฐ,นาตาล,โพธิ์ไทร,โขงเจียม",มี,ALL,"จันทร์ - อาทิตย์ (หยุดเฉพาะวันนักขัตฤกษ์) (จ-ส เปิดทำการ เวลา 8.30-17.30 , วันอาทิตย์ เปิดทำการ เวลา 8.30-16.30)",08.30 - 17.30 น.,"HITACHI,HAIER,PANASONIC,SHARP,AJ",E-Mail,20%,1264,670,"ตั้งแต่ 15 กพ 60 ศูนย์เปิดทำการ จ-อา หยุดเฉพาะวันนักขัตฤกษ์ (จ-ส เปิดทำการ เวลา 8.30-17.30 , วันอาทิตย์ เปิดทำการ เวลา 8.30-16.30) รับงานติดตั้ง ล้าง เครื่องปรับอากาศ",,,ในเมือง
Search : ,Active,บริษัท ทีทีซี ลาว เซอร์วิส จำกัด (Laos RO),129 ถนน สุพานุวง หน่วย 16 บ้านอากาด เมืองสีโคดตะบอง นะคอนหลวงเวียงจัน สปป.ลาว,,กบินทร์บุรี,นะคอนหลวงเวียงจัน,ลาว,,,,,"(856) 21 243023 , 020-55400695 คุณมะนิลา",(856) 21 513122,,,Kabin Buri,Krabi,,สำนักงาน โตชิบา สปป.ลาว,,,,,TOSHIBA,,,,E-Mail,,,,,"​ที่อยู่นี้ใช้เฉพาะกรณี จัดส่งอะไหล่ไป ให้คุณมะนิลา
เคส ลูกค้าสั่งซื้ออะไหล่โดยตรงที่ RO
ขนส่ง : เจ้นุช
การเก็บเงิน : คุณมะนิลา
เงื่อนไขการชำระเงิน : cash
การแจ้งราคาอะไหล่ : ราคาอะไหล่ + ค่าขนส่งฝั่งไทย + ค่าขนส่งฝั่งลาว (คุณมะนิลาแจ้งลูกค้า)
           ",,
Search : ,Active,"Houangchaleurn Import - Export Co.,Ltd",174.174/1 Samsenthai Rd. Vientiane Laos.P.D.R.,,,ลาว,ลาว,,คุณจิตรสมร สวัสดี (บี) ; คุณวิไลสอน,"chitsamon bee <houngchaleune.tsb@gmail.com>, vilaysonelapd@gmail.com, tee_phaythoune@gmail.com,",Phaythoune Chaleunthong (009 856 20 55513950),856-2128201-2,856-2128200,"Houangchaleurn Import - Export Co.,Ltd",174.174/1 Samsenthai Rd. Vientiane Laos.P.D.R.,,,,ศูนย์บริการและตัวแทนจำหน่าย,,,,ไม่มี,,,,,E-Mail,20% เครดิตดีลเลอร์,"M9045166 (claim), M9045097 (ขายในนาม หจก.พี.ที.อาร์ 2009)",M90451660001 จ่ายค่าแรงเป็น CN,,"

ใช้ โค๊ดเดียวกับโค๊ด DEALER. 
จ่ายชดเชย โดยการออก C/N 
การส่งอะไหล่ให้ส่งไปที่ SHIPPING จ.หนองคาย

ติดต่อ               คุณอู้  08-80633949
                        คุณนุช 081-4714841
สถานที่              99 ม. 5 ถ.พนังชลประทาน ต. มีชัย อ. เมือง จ. หนองค",,
Search : ,Active,ร้านก้องเครื่องเย็น,ถนนเต้สอง (T2) บ้านหนองด้วงใต้ ศรีโคตรบอง นครหลวงเวียงจันทน์ สปป.ลาว,,กบินทร์บุรี,ลาว,ลาว,,คุณทองดี อินทะวง,Thongdyinthavong24@gmail.com,ท่านทองดี อินทะวง,02055993799,-,KONGCOLD MACHINE,"T2 Rd., Ban Nong Duang Tai., Sri Khottabong city., Vientiane, Laos",Kabin Buri,Krabi,,ศูนย์บริการ,"HA,SHA,AIR","REFRIGERATOR,REFRIGERATOR(R600a),WASHER,FAN,RICE COOKER,HOTPOT,WATER HEATER,MICRO WAVE,AIR CONDITION,Water Dispenser(ตู้กดน้ำร้อนเย็น),Chest Freezer (ตู้แช่)",นะคอนหลวงเวียงจันท์,ไม่มี,TOSHIBA,,,,E-Mail,20%,M8900160,M89001600001,"​ขนส่งDHL ระบุผู้รับปลายทาง
LABA0023 ตำบล หนองหนองกอมเกาะ อำเภอเมืองหนองคาย จังหวัดหนองคาย43000  
โทร.063-9391782 ส่งต่อ ท่านทองดี อินทะวง02055993799 นครหลวงเวียงจันท์ สปป.ลาว
 ",,,
Search : ,Active,บริษัท สากลโทรทัศน์แอนด์เซอร์วิส จำกัด,เลขที่ 1/78 ถนนศรีมาลา ในเมือง เมืองพิจิตร พิจิตร 66000,เลขที่ 1/78 ถนนศรีมาลา ในเมือง เมืองพิจิตร พิจิตร 66000,เมืองพิจิตร,พิจิตร,เหนือ,คุณเสาวรส กริ่งทอง(เจี๊ยบ),เสาวรส กริ่งทอง(เจี๊ยบ),"sakoltvservice3@gmail.com, chang_gold@hotmail.com",คุณสุรพงษ์ ว่องวิไลรัตน์,"091-8366939, 095-9265659, 056611387",-,"SAKOL TELEVISION AND SERVICE CO., LTD.","1/78 Sri Mala Road, Nai Mueang, Mueang Phichit Phichit 66000",Mueang Phichit,Phichit,,onsite carry-in,"HA, AIR, SHA","Air conditioner, R/F, WM, KWH, Rice cooker, Hotpot, ","จ.พิจิตร (80 กิโลเมตร)
อ.บางกระทุ่ม อ.เนินมะปราง จ.พิษณุโลก",มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,,,,M8904950,M89049500002,ยกเลิก code M9045074 สากลโทรทัศน์และบุตร (หจก.),code เดิม M9045074 สากลโทรทัศน์และบุตร (หจก.),แผนที่บริษัท.jpg,
Search : ,Active,บริษัท สากลโทรทัศน์แอนด์เซอร์วิส จำกัด,เลขที่ 1/78 ถนนศรีมาลา ในเมือง เมืองพิจิตร พิจิตร 66000,เลขที่ 1/78 ถนนศรีมาลา ในเมือง เมืองพิจิตร พิจิตร 66000,เมืองพิจิตร,พิจิตร,เหนือ,คุณเสาวรส กริ่งทอง(เจี๊ยบ),เสาวรส กริ่งทอง(เจี๊ยบ),"sakoltvservice3@gmail.com, chang_gold@hotmail.com",คุณสุรพงษ์ ว่องวิไลรัตน์,"091-8366939, 095-9265659, 056611387",-,"SAKOL TELEVISION AND SERVICE CO., LTD.","1/78 Sri Mala Road, Nai Mueang, Mueang Phichit Phichit 66000",Mueang Phichit,Phichit,,onsite carry-in,"HA, AIR, SHA","Air conditioner, R/F, WM, KWH, Rice cooker, Hotpot, ","จ.พิจิตร (80 กิโลเมตร)
อ.บางกระทุ่ม อ.เนินมะปราง จ.พิษณุโลก",มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,,,,M8904950,M89049500002,ยกเลิก code M9045074 สากลโทรทัศน์และบุตร (หจก.),code เดิม M9045074 สากลโทรทัศน์และบุตร (หจก.),คำขอเป็นลูกค้า2_ภพ 20.pdf,
Search : ,Active,ศรีสัมพันธ์,320/17 ถนนท่าเมือง เขานิเวศน์ เมืองระนอง ระนอง 85000,พื้นที่บริการ จ.ระนอง,เมืองระนอง,ระนอง,ภาคใต้,คุณกรวินท์ ธรรมศรี,คุณกรวินท์ ธรรมศรี,korrawin706@gmail.com,คุณกรวินท์ ธรรมศรี,"086-4912706, 077-810257",-,SRISAMPHAN,"320/17 Thamuang RD., Khao Niwet Mueang Ranong Ranong 85000",Mueang Ranong,Ranong,,onsite and carry in ,"Air , HA , SHA , KWH","Air , REF , WM, ",พื้นที่จังหวัดระนอง,มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,,email,,A4120386,S4003079 / M89052900001,,,โปรไฟล์ร้าน.pdf,
Search : ,Active,บริษัท เดอะซันเทค 2559 จำกัด สาขาสระบุรี,เลขที่ 167 หมู่ที่ 1 ท่ามะปราง แก่งคอย สระบุรี 18110,พื้นที่บริการ จ.สระบุรี,แก่งคอย,สระบุรี,ภาคกลาง,คุณต้อย 0966741203,"081-1162559 admin คุณ กฤษฎา ยาวิไชย 
093- 2358071 K.แม็ค",thesuntech2559.saraburee@gmail.com,คุณสุนันทา โชคทวีชัยเจริญ,"081-1162559 , 093- 2358071",-,"THE SUN TECH 2559 CO., LTD. (SARABURI BRANCH)",167 Moo 1 Tha Maprang Kaeng Khoi Saraburi 18110,Kaeng Khoi,Saraburi 18110,,"carry in , onsite",AIR HA SHW KWH,"Air , R/F, W/M, KWH SHA",จ.สระบุรี,มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,,email,เงินสด,A4010311 / M90421170005,S4001846,บริษัท เดอะซันเทค 2559 จำกัด (สำนักงานใหญ่),,สมัครศูนย์บริการ เดอะซันเทค_สาขาสระบุรี.pdf,
Search : ,Active,บริษัท เดอะซันเทค 2559 จำกัด สาขาอุตรดิตถ์,"เลขที่ 146/178 ถนนอินใจมี,ท่าอิฐ,เมืองอุตรดิตถ์,อุตรดิตถ์,53000",พื้นที่ให้บริการ จ.อุตรดิตถ์,เมืองอุตรดิตถ์,อุตรดิตถ์ 53000,ภาคเหนือ,คุณพัชชา อันเจ็ก,"คุณพิชชา อ้นเจ็ก 092-8132559, 055-479839",thesuntech2559.utt@gmail.com,คุณสุนันทา โชคทวีชัยเจริญ,"092-8132559, 055-479839",-,"THE SUN TECH 2559 CO., LTD. (UTTARADIT BRANCH)","146/178 In Jai Mee Road, Tha It Sub-district, Mueang District, Uttaradit Province 53000",Mueang Uttaradit,Uttaradit 53000,,"carry in , onsite","Air , HA, SHA, KWH","Air , R/F , WM, KWH , SHA",จ. อุตรดิตถ์,มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,,email,เงินสด,A4010311 / M90421170004,S4001845,,,supplier data confirm_bookbank_ภพ20_เดอะซันเทคสาขาอุตรดิตถ์.pdf,
Search : ,Active,บริษัท เดอะซันเทค 2559 จำกัด สาขาเพชรบูรณ์,เลขที่ 219/3 หมู่ที่ 4 ต.นาซำ อ.หล่มเก่า จ. เพชรบูรณ์ 67120,พี้นที่บริการ จ.เพชรบูรณ์,หล่มเก่า,เพชรบูรณ์,ภาคเหนือ,,"คุณดวงเดือน ชัยจอมกุล Admin The suntech2559. สาขาเพชรบูรณ์
065-7172559
",thesun59phetchabun@gmail.com,นางสุนันทา โชคทวีชัยเจริญ,065-7172559,,"THE SUN TECH 2559 CO., LTD. (PHETCHABUN BRANCH)","219/3, MOO 4, TAMBON NA SAM, AMPHOE LOM KAO PHETCHABUN 67120",์Na Sam,Phetchabun,,"Onsite, Carry in","Air, HA, KWH","Air conditioner, Ref, W/M, Water Heater, Water Dispensers, Freezer, Water Purifier

",จ.เพชรบูรณ์,มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,"TCL, SHARP, HAIER, HISENSE MITSUBISHI",email,เงินสด,M9042117,S4001844,,,,นาซำ
Search : ,Active,บริษัท สมาร์ทฟิกซ์ จำกัด (สำนักงานใหญ่) ภูเก็ต,เลขที่ 42 ถนนแม่หลวน ตลาดเหนือ เมืองภูเก็ต ภูเก็ต 83000,จ.ภูเก็ต,ตลาดเหนือ,ภูเก็ต,ใต้,"คุณสันติ กาเกตุ หัวหน้าช่าง / ดูแลระบบ iService
1.เอนก กาเกตุ 2. วัชรินทร์ ประสมกิจ  ช่าง HA 3. กำธร โฉมทอง 4. อรีฟ กวีเขตต์ ช่าง AV ","ประสานงานกับลูกค้า
1.ปัทมาพร ยาแดง 
2. ทิพรดา แจงเจริญ","smartfixedphuket02@gmail.com; smartfixed.phuket01@gmail.com; smt.santi@gmail.com
smartfixedphuket.04@gmail.com",คุณสันติ กาเกตุ ," 076-633606, 089-6709562,",-,"SMARTFIXED CO., LTD.(Head Office)","42 Mae Luan Road., Talat Nuea Mueang Phuket Phuket 83000",Mueang Phuket, Phuket ,South,ศูนย์บริการ,"Air, HA, AV SHA","Air Conditioner, REF, LAD, KWH, Freezer, ",จ.ภูเก็ต,มี,Toshiba/ Comfee,จันทร์-เสาร์,8.30-17.00,LG,email,เงินสด,M8900198,S4070446,-,สำนักงานภูเก็ต,,
